Call_ID,Fecha,Agente_ID,Centro_Costo,Canal,Tiempo_Espera_Seg,Tiempo_Atencion_Seg,Tiempo_Total_Seg,Abandonada,Resuelta_Primer_Contacto
C00328,2025-03-16 06:00:00,A019,Soporte_Digital,Inbound,24,343,367,0,1
C00329,2025-01-21 16:00:00,A004,Banca_Personal,Outbound,27,364,391,0,0
C00330,2025-02-07 07:00:00,A016,Banca_Personal,Inbound,9,321,330,0,1
C00331,2025-02-05 11:00:00,A016,Soporte_Digital,Outbound,38,366,404,0,0
C00332,2025-03-12 07:00:00,A016,Tarjetas,Inbound,37,262,299,0,1
C00333,2025-03-22 11:00:00,A007,Créditos,Outbound,22,296,318,0,1
C00334,2025-03-07 08:00:00,A018,Créditos,Inbound,34,210,244,0,0
C00335,2025-02-09 20:00:00,A024,Créditos,Inbound,12,283,295,0,1
C00336,2025-03-10 04:00:00,A021,Créditos,Outbound,66,248,314,1,1
C00337,2025-02-23 19:00:00,A001,Soporte_Digital,Outbound,126,319,445,0,0
C00338,2025-03-02 00:00:00,A003,Banca_Personal,Inbound,17,359,376,0,1
C00339,2025-02-19 15:00:00,A025,Banca_Personal,Outbound,25,333,358,0,0
C00340,2025-02-14 10:00:00,A021,Créditos,Inbound,9,346,355,0,1
C00341,2025-01-12 20:00:00,A008,Banca_Personal,Inbound,40,305,345,0,1
C00342,2025-01-01 11:00:00,A001,Soporte_Digital,Inbound,17,291,308,0,0
C00343,2025-03-09 22:00:00,A007,Créditos,Inbound,17,229,246,0,1
C00344,2025-02-01 09:00:00,A007,Soporte_Digital,Inbound,38,184,222,1,1
C00345,2025-03-28 18:00:00,A008,Soporte_Digital,Inbound,29,209,238,0,1
C00346,2025-01-04 17:00:00,A019,Tarjetas,Inbound,12,260,272,0,1
C00347,2025-02-02 07:00:00,A017,Soporte_Digital,Inbound,2,354,356,0,1
C00348,2025-03-09 17:00:00,A011,Tarjetas,Inbound,18,226,244,0,1
C00349,2025-01-18 09:00:00,A015,Créditos,Inbound,5,250,255,1,0
C00350,2025-01-05 18:00:00,A009,Soporte_Digital,Inbound,44,271,315,0,0
C00351,2025-01-26 16:00:00,A017,Banca_Personal,Outbound,21,377,398,0,0
C00352,2025-02-04 09:00:00,A011,Créditos,Inbound,16,297,313,0,1
C00353,2025-03-10 17:00:00,A006,Soporte_Digital,Inbound,12,308,320,0,1
C00354,2025-03-05 04:00:00,A009,Soporte_Digital,Inbound,29,324,353,0,1
C00355,2025-01-18 04:00:00,A018,Banca_Personal,Inbound,19,383,402,0,1
C00356,2025-01-31 08:00:00,A020,Tarjetas,Inbound,44,305,349,0,1
C00357,2025-01-29 03:00:00,A002,Soporte_Digital,Inbound,21,194,215,0,0
C00358,2025-03-20 20:00:00,A004,Soporte_Digital,Inbound,43,307,350,0,1
C00359,2025-02-16 18:00:00,A018,Banca_Personal,Outbound,16,386,402,0,1
C00360,2025-03-07 11:00:00,A001,Créditos,Inbound,29,338,367,0,1
C00361,2025-02-10 17:00:00,A011,Soporte_Digital,Outbound,7,312,319,1,1
C00362,2025-02-12 00:00:00,A003,Tarjetas,Inbound,22,321,343,0,1
C00363,2025-03-12 07:00:00,A008,Tarjetas,Inbound,68,189,257,0,0
C00364,2025-01-02 12:00:00,A005,Banca_Personal,Inbound,8,181,189,0,0
C00365,2025-03-06 12:00:00,A020,Tarjetas,Inbound,36,353,389,0,1
C00366,2025-02-06 08:00:00,A021,Soporte_Digital,Inbound,69,377,446,0,1
C00367,2025-03-17 21:00:00,A022,Tarjetas,Outbound,13,262,275,0,1
C00368,2025-02-24 00:00:00,A022,Soporte_Digital,Inbound,18,311,329,0,0
C00369,2025-03-29 21:00:00,A005,Banca_Personal,Inbound,13,337,350,0,1
C00370,2025-01-25 19:00:00,A011,Tarjetas,Inbound,42,399,441,1,0
C00371,2025-03-21 07:00:00,A012,Soporte_Digital,Inbound,45,295,340,0,1
C00372,2025-01-31 08:00:00,A022,Créditos,Inbound,58,344,402,0,1
C00373,2025-02-26 21:00:00,A009,Soporte_Digital,Outbound,73,419,492,0,0
C00374,2025-01-17 12:00:00,A021,Soporte_Digital,Inbound,7,283,290,0,0
C00375,2025-01-30 02:00:00,A013,Banca_Personal,Inbound,44,303,347,1,0
C00376,2025-03-10 03:00:00,A022,Soporte_Digital,Inbound,60,233,293,0,0
C00377,2025-01-17 11:00:00,A020,Banca_Personal,Inbound,54,236,290,0,1
C00378,2025-01-04 03:00:00,A003,Soporte_Digital,Inbound,11,352,363,0,0
C00379,2025-01-12 00:00:00,A013,Soporte_Digital,Inbound,43,371,414,0,0
C00380,2025-03-17 19:00:00,A022,Soporte_Digital,Inbound,43,369,412,0,1
C00381,2025-01-30 21:00:00,A011,Banca_Personal,Inbound,18,238,256,0,1
C00382,2025-02-05 10:00:00,A011,Soporte_Digital,Inbound,29,287,316,0,1
C00383,2025-02-27 22:00:00,A021,Banca_Personal,Outbound,2,328,330,0,1
C00384,2025-01-06 23:00:00,A020,Créditos,Inbound,35,163,198,0,0
C00385,2025-02-06 20:00:00,A021,Banca_Personal,Inbound,22,327,349,0,0
C00386,2025-01-17 11:00:00,A007,Créditos,Inbound,26,412,438,0,1
C00387,2025-03-04 04:00:00,A017,Banca_Personal,Outbound,23,368,391,0,1
C00388,2025-02-18 15:00:00,A016,Banca_Personal,Inbound,21,155,176,0,1
C00389,2025-02-14 06:00:00,A014,Soporte_Digital,Inbound,8,323,331,0,1
C00390,2025-02-14 09:00:00,A001,Tarjetas,Outbound,15,312,327,0,1
C00391,2025-02-20 09:00:00,A011,Tarjetas,Inbound,35,316,351,0,0
C00392,2025-01-27 09:00:00,A013,Soporte_Digital,Inbound,56,306,362,0,1
C00393,2025-02-18 04:00:00,A001,Créditos,Inbound,11,280,291,0,1
C00394,2025-02-21 14:00:00,A002,Soporte_Digital,Inbound,31,160,191,0,0
C00395,2025-01-31 12:00:00,A009,Tarjetas,Outbound,25,318,343,0,1
C00396,2025-01-10 18:00:00,A013,Banca_Personal,Outbound,54,337,391,0,1
C00397,2025-02-01 06:00:00,A005,Soporte_Digital,Outbound,22,266,288,0,1
C00398,2025-02-09 17:00:00,A009,Créditos,Outbound,67,375,442,0,1
C00399,2025-03-06 06:00:00,A013,Soporte_Digital,Inbound,20,201,221,0,1
C00400,2025-02-19 21:00:00,A005,Tarjetas,Inbound,20,196,216,0,1
C00401,2025-03-11 20:00:00,A015,Banca_Personal,Inbound,13,305,318,0,0
C00402,2025-02-19 15:00:00,A007,Tarjetas,Inbound,41,259,300,0,0
C00403,2025-03-01 00:00:00,A014,Tarjetas,Inbound,63,358,421,1,1
C00404,2025-02-20 17:00:00,A016,Tarjetas,Inbound,17,274,291,0,1
C00405,2025-03-06 04:00:00,A006,Tarjetas,Outbound,20,381,401,0,0
C00406,2025-03-28 12:00:00,A002,Banca_Personal,Inbound,12,256,268,0,1
C00407,2025-03-02 05:00:00,A016,Tarjetas,Outbound,6,308,314,0,0
C00408,2025-03-05 07:00:00,A019,Créditos,Inbound,14,180,194,0,1
C00409,2025-02-27 20:00:00,A005,Créditos,Inbound,19,296,315,0,1
C00410,2025-03-19 08:00:00,A004,Tarjetas,Outbound,52,304,356,0,1
C00411,2025-02-26 21:00:00,A014,Créditos,Outbound,13,372,385,0,0
C00412,2025-01-21 19:00:00,A006,Tarjetas,Inbound,20,209,229,0,1
C00413,2025-03-12 00:00:00,A008,Banca_Personal,Inbound,27,283,310,0,1
C00414,2025-01-22 06:00:00,A024,Banca_Personal,Inbound,9,387,396,0,1
C00415,2025-01-10 00:00:00,A003,Créditos,Outbound,38,395,433,0,1
C00416,2025-02-25 04:00:00,A004,Créditos,Inbound,19,249,268,0,1
C00417,2025-02-18 03:00:00,A001,Tarjetas,Inbound,16,258,274,0,0
C00418,2025-03-18 03:00:00,A002,Soporte_Digital,Inbound,60,198,258,0,1
C00419,2025-03-17 10:00:00,A013,Tarjetas,Inbound,65,172,237,0,1
C00420,2025-02-20 05:00:00,A009,Tarjetas,Inbound,11,276,287,0,1
C00421,2025-01-04 18:00:00,A012,Banca_Personal,Outbound,43,261,304,0,1
C00422,2025-01-30 17:00:00,A010,Soporte_Digital,Outbound,79,423,502,0,0
C00423,2025-03-20 09:00:00,A010,Soporte_Digital,Outbound,21,320,341,0,1
C00424,2025-01-02 14:00:00,A018,Tarjetas,Inbound,30,287,317,0,0
C00425,2025-01-08 04:00:00,A012,Banca_Personal,Outbound,25,339,364,1,1
C00426,2025-01-28 04:00:00,A022,Créditos,Inbound,44,361,405,0,1
C00427,2025-02-01 09:00:00,A016,Banca_Personal,Inbound,14,372,386,0,0
C00428,2025-02-21 19:00:00,A023,Créditos,Inbound,13,315,328,0,0
C00429,2025-02-15 01:00:00,A006,Banca_Personal,Inbound,14,298,312,0,1
C00430,2025-03-12 03:00:00,A024,Soporte_Digital,Inbound,11,309,320,0,0
C00431,2025-01-19 23:00:00,A025,Banca_Personal,Inbound,11,296,307,0,1
C00432,2025-02-04 12:00:00,A024,Tarjetas,Inbound,22,268,290,0,1
C00433,2025-02-07 06:00:00,A021,Créditos,Inbound,18,362,380,0,1
C00434,2025-02-27 16:00:00,A024,Banca_Personal,Inbound,32,288,320,0,1
C00435,2025-03-23 14:00:00,A010,Banca_Personal,Inbound,14,239,253,0,0
C00436,2025-03-25 04:00:00,A015,Créditos,Outbound,31,301,332,0,0
C00437,2025-01-08 21:00:00,A009,Banca_Personal,Inbound,24,342,366,0,1
C00438,2025-01-22 00:00:00,A024,Créditos,Inbound,79,212,291,0,1
C00439,2025-02-20 14:00:00,A002,Soporte_Digital,Inbound,23,283,306,0,1
C00440,2025-03-05 19:00:00,A018,Créditos,Inbound,33,251,284,0,1
C00441,2025-02-04 07:00:00,A012,Créditos,Inbound,10,430,440,0,1
C00442,2025-02-08 16:00:00,A003,Soporte_Digital,Inbound,11,305,316,0,1
C00443,2025-02-08 21:00:00,A007,Banca_Personal,Inbound,70,393,463,1,1
C00444,2025-02-17 12:00:00,A009,Banca_Personal,Inbound,37,314,351,0,1
C00445,2025-01-06 13:00:00,A008,Soporte_Digital,Inbound,33,320,353,0,1
C00446,2025-03-29 17:00:00,A025,Tarjetas,Inbound,23,296,319,0,1
C00447,2025-01-29 12:00:00,A006,Créditos,Outbound,26,286,312,0,1
C00448,2025-03-19 04:00:00,A001,Banca_Personal,Inbound,22,295,317,0,1
C00449,2025-02-03 22:00:00,A014,Banca_Personal,Inbound,37,260,297,0,1
C00450,2025-02-18 20:00:00,A016,Créditos,Outbound,25,299,324,0,1
C00451,2025-01-04 07:00:00,A016,Créditos,Inbound,42,202,244,1,1
C00452,2025-01-09 10:00:00,A004,Créditos,Inbound,12,310,322,0,1
C00453,2025-02-22 04:00:00,A006,Tarjetas,Inbound,24,227,251,0,1
C00454,2025-03-12 19:00:00,A015,Soporte_Digital,Inbound,8,305,313,1,1
C00455,2025-02-22 02:00:00,A022,Tarjetas,Inbound,51,319,370,0,1
C00456,2025-03-12 02:00:00,A008,Tarjetas,Inbound,35,385,420,0,1
C00457,2025-03-06 19:00:00,A001,Créditos,Outbound,6,319,325,0,1
C00458,2025-03-29 06:00:00,A013,Soporte_Digital,Outbound,33,284,317,0,1
C00459,2025-02-22 08:00:00,A018,Banca_Personal,Inbound,22,262,284,0,0
C00460,2025-03-06 13:00:00,A018,Créditos,Inbound,52,342,394,0,1
C00461,2025-02-18 14:00:00,A013,Soporte_Digital,Outbound,48,294,342,0,1
C00462,2025-02-28 04:00:00,A022,Banca_Personal,Inbound,61,254,315,0,1
C00463,2025-01-20 14:00:00,A014,Tarjetas,Inbound,43,309,352,0,1
C00464,2025-02-13 03:00:00,A011,Soporte_Digital,Inbound,23,188,211,0,1
C00465,2025-02-26 09:00:00,A007,Tarjetas,Inbound,30,304,334,0,1
C00466,2025-02-10 07:00:00,A018,Tarjetas,Inbound,16,253,269,0,1
C00467,2025-01-15 21:00:00,A021,Soporte_Digital,Inbound,20,280,300,0,1
C00468,2025-01-28 19:00:00,A022,Banca_Personal,Inbound,39,419,458,0,1
C00469,2025-01-16 12:00:00,A004,Soporte_Digital,Outbound,8,270,278,0,1
C00470,2025-02-12 23:00:00,A017,Banca_Personal,Inbound,33,347,380,0,1
C00471,2025-02-17 17:00:00,A019,Créditos,Inbound,37,362,399,0,1
C00472,2025-02-27 03:00:00,A014,Créditos,Inbound,41,351,392,0,1
C00473,2025-01-04 17:00:00,A010,Créditos,Inbound,15,322,337,0,1
C00474,2025-01-23 11:00:00,A025,Tarjetas,Inbound,68,233,301,0,1
C00475,2025-02-06 04:00:00,A006,Créditos,Inbound,37,260,297,0,0
C00476,2025-01-02 16:00:00,A018,Tarjetas,Outbound,49,230,279,0,1
C00477,2025-01-31 19:00:00,A025,Banca_Personal,Inbound,8,278,286,0,0
C00478,2025-03-23 02:00:00,A004,Soporte_Digital,Inbound,5,279,284,0,1
C00479,2025-02-21 00:00:00,A011,Soporte_Digital,Outbound,7,245,252,0,1
C00480,2025-02-08 16:00:00,A013,Tarjetas,Inbound,26,332,358,0,1
C00481,2025-03-26 20:00:00,A008,Tarjetas,Inbound,42,270,312,0,1
C00482,2025-02-08 12:00:00,A010,Tarjetas,Inbound,19,278,297,0,1
C00483,2025-03-07 21:00:00,A023,Banca_Personal,Outbound,20,205,225,0,1
C00484,2025-01-17 05:00:00,A011,Banca_Personal,Inbound,3,304,307,0,0
C00485,2025-03-09 09:00:00,A003,Créditos,Inbound,20,294,314,0,1
C00486,2025-01-11 15:00:00,A015,Créditos,Inbound,19,264,283,0,1
C00487,2025-01-30 12:00:00,A008,Soporte_Digital,Inbound,12,322,334,0,1
C00488,2025-03-18 14:00:00,A020,Créditos,Inbound,16,307,323,0,0
C00489,2025-03-23 00:00:00,A018,Banca_Personal,Inbound,61,335,396,1,0
C00490,2025-01-01 09:00:00,A021,Banca_Personal,Inbound,28,337,365,0,0
C00491,2025-02-03 05:00:00,A001,Banca_Personal,Inbound,25,342,367,0,1
C00492,2025-02-06 12:00:00,A024,Banca_Personal,Inbound,16,400,416,0,0
C00493,2025-02-12 20:00:00,A008,Soporte_Digital,Inbound,32,307,339,0,1
C00494,2025-02-12 07:00:00,A003,Soporte_Digital,Inbound,101,243,344,0,0
C00495,2025-03-18 00:00:00,A001,Banca_Personal,Inbound,40,274,314,0,1
C00496,2025-01-16 13:00:00,A020,Tarjetas,Inbound,19,275,294,0,1
C00497,2025-01-10 07:00:00,A025,Créditos,Inbound,21,244,265,0,1
C00498,2025-02-22 14:00:00,A016,Soporte_Digital,Inbound,46,149,195,0,1
C00499,2025-03-17 02:00:00,A009,Tarjetas,Outbound,92,313,405,0,1
C00500,2025-02-05 12:00:00,A017,Créditos,Inbound,7,302,309,0,1
C00501,2025-01-03 14:00:00,A016,Tarjetas,Inbound,23,414,437,0,1
C00502,2025-02-21 16:00:00,A023,Banca_Personal,Inbound,21,411,432,0,0
C00503,2025-01-29 16:00:00,A006,Créditos,Inbound,46,340,386,0,1
C00504,2025-03-03 20:00:00,A023,Tarjetas,Outbound,24,333,357,0,0
C00505,2025-03-10 01:00:00,A007,Soporte_Digital,Inbound,50,250,300,0,1
C00506,2025-01-22 06:00:00,A024,Soporte_Digital,Inbound,5,311,316,0,0
C00507,2025-01-17 00:00:00,A016,Soporte_Digital,Inbound,35,293,328,0,0
C00508,2025-01-17 20:00:00,A008,Créditos,Inbound,46,308,354,0,1
C00509,2025-01-22 13:00:00,A010,Banca_Personal,Inbound,4,253,257,0,0
C00510,2025-01-20 19:00:00,A014,Banca_Personal,Inbound,34,325,359,0,1
C00511,2025-03-25 08:00:00,A011,Créditos,Inbound,9,217,226,0,0
C00512,2025-03-11 12:00:00,A002,Créditos,Outbound,21,482,503,0,0
C00513,2025-03-20 21:00:00,A012,Banca_Personal,Outbound,20,386,406,0,1
C00514,2025-03-02 20:00:00,A020,Soporte_Digital,Inbound,9,379,388,0,1
C00515,2025-01-30 17:00:00,A020,Banca_Personal,Inbound,26,223,249,0,1
C00516,2025-01-04 10:00:00,A013,Banca_Personal,Outbound,20,202,222,0,1
C00517,2025-02-18 16:00:00,A015,Tarjetas,Inbound,16,316,332,0,0
C00518,2025-03-21 05:00:00,A012,Soporte_Digital,Inbound,75,281,356,0,1
C00519,2025-03-27 08:00:00,A013,Créditos,Outbound,47,410,457,0,0
C00520,2025-01-03 02:00:00,A008,Banca_Personal,Inbound,32,337,369,0,0
C00521,2025-01-29 12:00:00,A016,Soporte_Digital,Outbound,19,297,316,0,0
C00522,2025-01-30 20:00:00,A003,Créditos,Inbound,6,388,394,0,1
C00523,2025-03-03 05:00:00,A013,Tarjetas,Inbound,13,310,323,0,1
C00524,2025-01-19 16:00:00,A012,Tarjetas,Inbound,14,313,327,0,0
C00525,2025-02-06 16:00:00,A019,Soporte_Digital,Inbound,69,362,431,0,1
C00526,2025-01-21 07:00:00,A002,Banca_Personal,Inbound,5,259,264,0,1
C00527,2025-03-17 23:00:00,A001,Créditos,Inbound,18,361,379,0,1
C00528,2025-03-28 17:00:00,A008,Soporte_Digital,Inbound,35,333,368,0,1
C00529,2025-03-07 14:00:00,A009,Tarjetas,Inbound,27,244,271,0,1
C00530,2025-01-11 09:00:00,A025,Créditos,Inbound,19,417,436,0,0
C00531,2025-01-29 01:00:00,A008,Créditos,Outbound,12,272,284,0,0
C00532,2025-01-19 05:00:00,A021,Banca_Personal,Inbound,34,201,235,0,1
C00533,2025-02-02 02:00:00,A017,Tarjetas,Outbound,21,253,274,0,1
C00534,2025-01-12 03:00:00,A009,Tarjetas,Outbound,70,237,307,0,1
C00535,2025-03-24 16:00:00,A006,Tarjetas,Inbound,24,311,335,0,0
C00536,2025-02-14 21:00:00,A015,Créditos,Inbound,76,397,473,1,1
C00537,2025-01-10 19:00:00,A023,Tarjetas,Outbound,29,314,343,0,1
C00538,2025-01-17 04:00:00,A024,Soporte_Digital,Inbound,17,395,412,0,0
C00539,2025-02-01 18:00:00,A013,Tarjetas,Inbound,16,363,379,0,0
C00540,2025-03-19 00:00:00,A021,Créditos,Inbound,24,140,164,0,1
C00541,2025-01-26 23:00:00,A022,Tarjetas,Inbound,12,353,365,0,1
C00542,2025-02-22 04:00:00,A012,Tarjetas,Inbound,11,265,276,0,0
C00543,2025-01-25 01:00:00,A013,Créditos,Inbound,45,330,375,0,0
C00544,2025-03-30 10:00:00,A007,Tarjetas,Inbound,33,296,329,0,1
C00545,2025-01-19 02:00:00,A023,Banca_Personal,Outbound,11,467,478,0,1
C00546,2025-02-01 19:00:00,A018,Créditos,Outbound,38,326,364,0,1
C00547,2025-02-25 09:00:00,A014,Tarjetas,Inbound,20,335,355,0,0
C00548,2025-02-26 14:00:00,A011,Banca_Personal,Inbound,33,364,397,0,1
C00549,2025-01-19 14:00:00,A014,Soporte_Digital,Inbound,35,210,245,0,1
C00550,2025-03-26 01:00:00,A017,Créditos,Inbound,14,365,379,0,1
C00551,2025-02-25 11:00:00,A024,Tarjetas,Inbound,82,287,369,1,0
C00552,2025-01-11 08:00:00,A021,Créditos,Inbound,15,258,273,0,1
C00553,2025-01-07 21:00:00,A002,Banca_Personal,Inbound,35,349,384,0,1
C00554,2025-02-26 14:00:00,A019,Créditos,Inbound,13,210,223,0,1
C00555,2025-02-12 11:00:00,A016,Soporte_Digital,Outbound,21,356,377,1,0
C00556,2025-01-23 13:00:00,A022,Tarjetas,Outbound,22,290,312,0,1
C00557,2025-02-01 14:00:00,A010,Soporte_Digital,Inbound,45,293,338,0,1
C00558,2025-03-30 16:00:00,A022,Banca_Personal,Inbound,28,165,193,0,1
C00559,2025-02-03 04:00:00,A008,Créditos,Inbound,40,354,394,0,1
C00560,2025-01-06 17:00:00,A021,Tarjetas,Inbound,27,314,341,0,1
C00561,2025-02-26 09:00:00,A005,Tarjetas,Outbound,53,271,324,0,0
C00562,2025-03-20 03:00:00,A007,Banca_Personal,Inbound,36,244,280,0,1
C00563,2025-01-03 20:00:00,A013,Banca_Personal,Inbound,29,346,375,0,1
C00564,2025-03-29 12:00:00,A016,Créditos,Inbound,33,320,353,0,1
C00565,2025-03-03 09:00:00,A005,Tarjetas,Outbound,7,300,307,0,1
C00566,2025-01-09 12:00:00,A016,Banca_Personal,Inbound,10,240,250,0,1
C00567,2025-01-02 18:00:00,A015,Tarjetas,Inbound,30,318,348,0,1
C00568,2025-03-21 10:00:00,A009,Créditos,Outbound,25,314,339,0,1
C00569,2025-02-01 16:00:00,A022,Soporte_Digital,Inbound,50,378,428,0,1
C00570,2025-03-25 02:00:00,A023,Banca_Personal,Inbound,1,228,229,0,1
C00571,2025-03-22 15:00:00,A012,Créditos,Inbound,24,257,281,0,1
C00572,2025-02-07 11:00:00,A008,Soporte_Digital,Outbound,7,416,423,0,0
C00573,2025-01-15 23:00:00,A013,Créditos,Outbound,29,311,340,0,1
C00574,2025-03-13 15:00:00,A005,Banca_Personal,Inbound,32,315,347,0,1
C00575,2025-01-12 16:00:00,A014,Créditos,Inbound,39,357,396,0,1
C00576,2025-03-20 15:00:00,A016,Tarjetas,Inbound,10,408,418,0,1
C00577,2025-01-28 18:00:00,A011,Banca_Personal,Inbound,6,230,236,0,1
C00578,2025-01-04 20:00:00,A020,Tarjetas,Inbound,36,430,466,0,1
C00579,2025-01-28 23:00:00,A012,Créditos,Inbound,14,297,311,1,1
C00580,2025-03-24 01:00:00,A015,Banca_Personal,Inbound,13,315,328,0,1
C00581,2025-01-03 12:00:00,A024,Tarjetas,Outbound,24,303,327,0,1
C00582,2025-02-12 20:00:00,A012,Tarjetas,Inbound,8,389,397,0,1
C00583,2025-03-04 01:00:00,A009,Tarjetas,Inbound,35,357,392,0,1
C00584,2025-01-26 03:00:00,A001,Soporte_Digital,Inbound,9,291,300,1,1
C00585,2025-01-29 09:00:00,A003,Tarjetas,Inbound,12,232,244,0,1
C00586,2025-03-01 12:00:00,A012,Tarjetas,Inbound,17,285,302,0,0
C00587,2025-01-22 19:00:00,A020,Créditos,Inbound,10,219,229,0,1
C00588,2025-03-24 00:00:00,A013,Créditos,Inbound,43,353,396,1,1
C00589,2025-02-15 21:00:00,A023,Créditos,Outbound,41,259,300,0,1
C00590,2025-03-15 01:00:00,A006,Créditos,Inbound,26,293,319,0,1
C00591,2025-03-18 12:00:00,A010,Soporte_Digital,Inbound,14,370,384,0,1
C00592,2025-03-29 06:00:00,A010,Créditos,Inbound,11,348,359,0,1
C00593,2025-02-17 16:00:00,A016,Créditos,Inbound,29,322,351,0,0
C00594,2025-02-14 23:00:00,A001,Créditos,Inbound,11,252,263,0,1
C00595,2025-01-05 10:00:00,A016,Tarjetas,Inbound,15,329,344,0,1
C00596,2025-01-02 23:00:00,A004,Soporte_Digital,Outbound,7,252,259,1,1
C00597,2025-01-15 00:00:00,A006,Créditos,Outbound,24,329,353,0,1
C00598,2025-02-13 17:00:00,A019,Tarjetas,Outbound,11,221,232,0,1
C00599,2025-02-23 08:00:00,A002,Banca_Personal,Outbound,21,372,393,0,1
C00600,2025-03-27 15:00:00,A018,Soporte_Digital,Inbound,13,311,324,0,1
C00601,2025-01-27 00:00:00,A010,Créditos,Inbound,42,299,341,0,1
C00602,2025-03-20 18:00:00,A004,Tarjetas,Inbound,30,323,353,0,1
C00603,2025-02-23 04:00:00,A001,Banca_Personal,Outbound,8,293,301,0,1
C00604,2025-03-13 11:00:00,A015,Banca_Personal,Inbound,45,304,349,0,0
C00605,2025-01-13 14:00:00,A010,Tarjetas,Inbound,18,377,395,0,1
C00606,2025-01-27 14:00:00,A018,Tarjetas,Inbound,46,363,409,0,1
C00607,2025-01-03 07:00:00,A016,Soporte_Digital,Inbound,27,342,369,0,0
C00608,2025-01-31 05:00:00,A013,Tarjetas,Inbound,18,315,333,0,1
C00609,2025-01-22 21:00:00,A015,Créditos,Inbound,6,281,287,0,0
C00610,2025-01-20 17:00:00,A002,Banca_Personal,Inbound,7,364,371,0,1
C00611,2025-01-02 03:00:00,A020,Créditos,Inbound,53,245,298,0,0
C00612,2025-03-30 13:00:00,A004,Créditos,Inbound,12,407,419,0,0
C00613,2025-01-16 04:00:00,A001,Créditos,Inbound,44,342,386,0,1
C00614,2025-01-22 21:00:00,A007,Banca_Personal,Inbound,47,370,417,0,1
C00615,2025-02-25 15:00:00,A023,Banca_Personal,Outbound,34,328,362,0,1
C00616,2025-02-06 18:00:00,A011,Banca_Personal,Inbound,6,292,298,0,1
C00617,2025-02-12 22:00:00,A010,Tarjetas,Inbound,14,356,370,0,1
C00618,2025-02-12 18:00:00,A001,Créditos,Inbound,72,215,287,0,0
C00619,2025-03-10 14:00:00,A011,Soporte_Digital,Outbound,62,264,326,0,0
C00620,2025-02-08 06:00:00,A024,Tarjetas,Inbound,10,288,298,0,1
C00621,2025-03-15 22:00:00,A010,Tarjetas,Inbound,18,217,235,0,1
C00622,2025-03-05 19:00:00,A014,Soporte_Digital,Outbound,43,338,381,0,1
C00623,2025-03-21 10:00:00,A014,Créditos,Outbound,5,375,380,1,1
C00624,2025-02-20 15:00:00,A007,Soporte_Digital,Inbound,41,197,238,0,1
C00625,2025-03-10 22:00:00,A023,Banca_Personal,Inbound,26,275,301,0,1
C00626,2025-01-21 04:00:00,A011,Créditos,Inbound,123,289,412,1,1
C00627,2025-03-28 11:00:00,A022,Tarjetas,Inbound,48,319,367,0,1
C00628,2025-01-30 17:00:00,A004,Banca_Personal,Inbound,4,351,355,0,0
C00629,2025-02-14 06:00:00,A024,Banca_Personal,Outbound,38,283,321,0,1
C00630,2025-03-24 08:00:00,A002,Tarjetas,Outbound,56,356,412,0,1
C00631,2025-02-24 00:00:00,A007,Soporte_Digital,Inbound,32,305,337,0,1
C00632,2025-02-22 06:00:00,A019,Banca_Personal,Outbound,31,263,294,0,0
C00633,2025-03-30 21:00:00,A014,Banca_Personal,Inbound,30,313,343,0,1
C00634,2025-01-06 05:00:00,A019,Créditos,Inbound,47,224,271,1,1
C00635,2025-01-23 08:00:00,A007,Créditos,Inbound,29,284,313,0,1
C00636,2025-03-28 08:00:00,A012,Tarjetas,Inbound,24,289,313,0,1
C00637,2025-03-08 19:00:00,A003,Tarjetas,Inbound,31,263,294,0,0
C00638,2025-01-03 18:00:00,A015,Tarjetas,Inbound,6,451,457,0,0
C00639,2025-01-10 16:00:00,A005,Soporte_Digital,Inbound,24,378,402,1,0
C00640,2025-02-18 17:00:00,A008,Banca_Personal,Inbound,16,311,327,0,0
C00641,2025-01-05 14:00:00,A014,Tarjetas,Outbound,48,325,373,0,1
C00642,2025-03-04 05:00:00,A004,Créditos,Inbound,11,331,342,0,0
C00643,2025-03-28 17:00:00,A007,Banca_Personal,Inbound,23,337,360,0,0
C00644,2025-01-26 22:00:00,A007,Tarjetas,Outbound,12,393,405,0,1
C00645,2025-03-06 05:00:00,A018,Banca_Personal,Inbound,30,355,385,1,0
C00646,2025-02-24 09:00:00,A014,Banca_Personal,Outbound,69,180,249,0,1
C00647,2025-03-15 09:00:00,A008,Banca_Personal,Inbound,38,350,388,0,1
C00648,2025-03-24 07:00:00,A012,Tarjetas,Outbound,39,249,288,0,1
C00649,2025-02-06 12:00:00,A010,Banca_Personal,Outbound,9,266,275,0,0
C00650,2025-03-24 21:00:00,A014,Banca_Personal,Inbound,30,358,388,0,1
C00651,2025-02-24 16:00:00,A009,Banca_Personal,Inbound,15,188,203,0,1
C00652,2025-03-02 20:00:00,A006,Créditos,Inbound,21,402,423,0,0
C00653,2025-03-14 05:00:00,A005,Tarjetas,Inbound,18,349,367,0,0
C00654,2025-03-08 21:00:00,A001,Soporte_Digital,Inbound,12,320,332,0,1
C00655,2025-03-05 14:00:00,A001,Créditos,Inbound,27,350,377,0,1
C00656,2025-03-09 22:00:00,A025,Banca_Personal,Inbound,30,368,398,0,1
