Encuesta_ID,Call_ID,Fecha_Encuesta,Score_NPS,Tipo_Cliente
NPS00459,C11274,2025-02-16 23:00:00,9,Recurrente
NPS00460,C05529,2025-03-23 17:00:00,9,Recurrente
NPS00461,C00829,2025-01-30 13:00:00,6,Recurrente
NPS00462,C14683,2025-02-11 00:00:00,8,Premium
NPS00463,C03754,2025-01-08 23:00:00,6,Premium
NPS00464,C07641,2025-03-17 18:00:00,7,Premium
NPS00465,C12037,2025-01-29 10:00:00,7,Nuevo
NPS00466,C12215,2025-03-24 19:00:00,9,Nuevo
NPS00467,C01262,2025-02-13 18:00:00,5,Recurrente
NPS00468,C04442,2025-01-19 09:00:00,7,Premium
NPS00469,C08582,2025-01-23 18:00:00,6,Premium
NPS00470,C07248,2025-03-30 18:00:00,7,Recurrente
NPS00471,C11624,2025-01-17 02:00:00,9,Recurrente
NPS00472,C09821,2025-02-13 11:00:00,6,Premium
NPS00473,C11514,2025-02-11 22:00:00,7,Premium
NPS00474,C14428,2025-01-05 10:00:00,10,Premium
NPS00475,C02590,2025-01-29 10:00:00,4,Recurrente
NPS00476,C14005,2025-02-13 15:00:00,6,Recurrente
NPS00477,C07325,2025-01-16 01:00:00,10,Nuevo
NPS00478,C09404,2025-02-16 06:00:00,9,Recurrente
NPS00479,C11844,2025-02-06 04:00:00,7,Nuevo
NPS00480,C05407,2025-02-14 18:00:00,9,Recurrente
NPS00481,C02803,2025-02-16 23:00:00,8,Nuevo
NPS00482,C06424,2025-02-25 16:00:00,9,Premium
NPS00483,C05795,2025-01-26 04:00:00,9,Recurrente
NPS00484,C02685,2025-03-23 02:00:00,9,Premium
NPS00485,C09903,2025-03-15 21:00:00,8,Nuevo
NPS00486,C08818,2025-03-13 13:00:00,9,Premium
NPS00487,C03308,2025-02-09 09:00:00,10,Recurrente
NPS00488,C13899,2025-02-12 11:00:00,8,Premium
NPS00489,C04863,2025-02-08 08:00:00,9,Nuevo
NPS00490,C09738,2025-02-07 12:00:00,4,Premium
NPS00491,C00477,2025-01-31 19:00:00,10,Recurrente
NPS00492,C11397,2025-03-11 11:00:00,10,Premium
NPS00493,C04562,2025-03-26 15:00:00,9,Nuevo
NPS00494,C08197,2025-02-16 11:00:00,6,Nuevo
NPS00495,C02010,2025-03-16 18:00:00,8,Nuevo
NPS00496,C04116,2025-03-17 10:00:00,7,Nuevo
NPS00497,C09595,2025-02-02 03:00:00,9,Nuevo
NPS00498,C08789,2025-02-09 12:00:00,9,Recurrente
NPS00499,C04707,2025-02-18 08:00:00,6,Nuevo
NPS00500,C00340,2025-02-14 10:00:00,9,Premium
NPS00501,C03805,2025-01-07 07:00:00,10,Premium
NPS00502,C07515,2025-02-11 13:00:00,6,Nuevo
NPS00503,C01684,2025-03-08 17:00:00,9,Recurrente
NPS00504,C04985,2025-03-19 13:00:00,10,Nuevo
NPS00505,C00795,2025-01-26 03:00:00,6,Premium
NPS00506,C10042,2025-02-27 12:00:00,10,Recurrente
NPS00507,C14443,2025-01-10 09:00:00,9,Premium
NPS00508,C10310,2025-01-19 23:00:00,9,Premium
NPS00509,C01035,2025-02-24 00:00:00,10,Premium
NPS00510,C01455,2025-02-14 02:00:00,8,Nuevo
NPS00511,C11147,2025-02-07 01:00:00,10,Recurrente
NPS00512,C01535,2025-02-19 01:00:00,9,Nuevo
NPS00513,C08930,2025-02-11 05:00:00,8,Premium
NPS00514,C09354,2025-02-02 14:00:00,10,Nuevo
NPS00515,C07485,2025-02-03 02:00:00,9,Premium
NPS00516,C10328,2025-01-30 09:00:00,8,Nuevo
NPS00517,C05050,2025-02-04 08:00:00,7,Premium
NPS00518,C03099,2025-02-25 21:00:00,8,Recurrente
NPS00519,C00169,2025-03-02 05:00:00,9,Recurrente
NPS00520,C09842,2025-03-23 09:00:00,6,Premium
NPS00521,C01494,2025-01-15 08:00:00,8,Recurrente
NPS00522,C07059,2025-01-22 17:00:00,9,Nuevo
NPS00523,C09090,2025-01-02 19:00:00,9,Nuevo
NPS00524,C02967,2025-03-13 10:00:00,9,Recurrente
NPS00525,C00435,2025-03-23 14:00:00,9,Nuevo
NPS00526,C13845,2025-01-22 13:00:00,7,Recurrente
NPS00527,C13998,2025-02-02 04:00:00,6,Recurrente
NPS00528,C10841,2025-02-06 15:00:00,6,Recurrente
NPS00529,C04314,2025-02-16 05:00:00,9,Premium
NPS00530,C11815,2025-01-30 04:00:00,8,Nuevo
NPS00531,C13442,2025-02-09 22:00:00,8,Recurrente
NPS00532,C04078,2025-03-27 19:00:00,8,Premium
NPS00533,C14563,2025-02-21 13:00:00,9,Premium
NPS00534,C13394,2025-02-08 04:00:00,6,Nuevo
NPS00535,C03781,2025-03-05 05:00:00,0,Premium
NPS00536,C05387,2025-01-19 01:00:00,7,Premium
NPS00537,C07535,2025-01-17 00:00:00,6,Premium
NPS00538,C00926,2025-02-24 08:00:00,9,Premium
NPS00539,C09103,2025-02-07 18:00:00,8,Premium
NPS00540,C07337,2025-03-01 10:00:00,10,Nuevo
NPS00541,C13573,2025-01-05 05:00:00,9,Premium
NPS00542,C11098,2025-01-02 07:00:00,7,Recurrente
NPS00543,C09101,2025-02-04 02:00:00,9,Premium
NPS00544,C01108,2025-01-03 05:00:00,9,Recurrente
NPS00545,C01054,2025-03-17 04:00:00,9,Premium
NPS00546,C08607,2025-02-25 21:00:00,9,Premium
NPS00547,C04216,2025-01-25 01:00:00,9,Premium
NPS00548,C13830,2025-02-21 17:00:00,10,Recurrente
NPS00549,C10897,2025-01-08 06:00:00,10,Recurrente
NPS00550,C01023,2025-01-14 22:00:00,10,Recurrente
NPS00551,C14702,2025-03-21 16:00:00,8,Recurrente
NPS00552,C10674,2025-03-22 20:00:00,7,Recurrente
NPS00553,C06670,2025-01-10 19:00:00,2,Recurrente
NPS00554,C05026,2025-03-24 15:00:00,9,Premium
NPS00555,C08604,2025-03-10 17:00:00,6,Nuevo
NPS00556,C06078,2025-03-13 07:00:00,9,Nuevo
NPS00557,C02513,2025-02-09 10:00:00,6,Recurrente
NPS00558,C04245,2025-01-28 14:00:00,9,Premium
NPS00559,C06422,2025-01-24 03:00:00,9,Nuevo
NPS00560,C02202,2025-03-12 18:00:00,8,Nuevo
NPS00561,C07822,2025-03-16 01:00:00,9,Nuevo
NPS00562,C14007,2025-03-21 14:00:00,9,Premium
NPS00563,C07979,2025-03-01 20:00:00,10,Nuevo
NPS00564,C04514,2025-02-07 15:00:00,9,Recurrente
NPS00565,C04673,2025-01-15 08:00:00,9,Recurrente
NPS00566,C12528,2025-01-08 10:00:00,6,Premium
NPS00567,C09751,2025-02-20 04:00:00,6,Premium
NPS00568,C00469,2025-01-16 12:00:00,9,Nuevo
NPS00569,C03370,2025-01-09 13:00:00,7,Nuevo
NPS00570,C13153,2025-03-02 05:00:00,6,Nuevo
NPS00571,C11104,2025-03-01 20:00:00,7,Recurrente
NPS00572,C13779,2025-01-10 17:00:00,8,Nuevo
NPS00573,C13409,2025-01-17 12:00:00,9,Premium
NPS00574,C04979,2025-01-14 14:00:00,8,Nuevo
NPS00575,C13138,2025-01-24 13:00:00,9,Recurrente
NPS00576,C06283,2025-02-05 01:00:00,4,Recurrente
NPS00577,C06598,2025-01-20 00:00:00,10,Recurrente
NPS00578,C03480,2025-01-22 10:00:00,9,Nuevo
NPS00579,C12880,2025-03-06 14:00:00,8,Nuevo
NPS00580,C05793,2025-03-05 09:00:00,10,Premium
NPS00581,C14075,2025-03-11 20:00:00,9,Recurrente
NPS00582,C13216,2025-01-20 00:00:00,6,Premium
NPS00583,C06726,2025-01-23 23:00:00,8,Premium
NPS00584,C05196,2025-02-02 05:00:00,10,Recurrente
NPS00585,C00519,2025-03-27 08:00:00,8,Premium
NPS00586,C00440,2025-03-05 19:00:00,9,Recurrente
NPS00587,C02862,2025-02-23 11:00:00,7,Premium
NPS00588,C11145,2025-02-04 01:00:00,7,Premium
NPS00589,C11286,2025-02-03 12:00:00,6,Premium
NPS00590,C12573,2025-03-22 08:00:00,7,Nuevo
NPS00591,C14382,2025-01-25 08:00:00,6,Nuevo
NPS00592,C09939,2025-02-11 09:00:00,10,Recurrente
NPS00593,C14482,2025-02-23 03:00:00,7,Nuevo
NPS00594,C08383,2025-03-27 08:00:00,9,Nuevo
NPS00595,C10110,2025-03-08 01:00:00,7,Recurrente
NPS00596,C02381,2025-01-17 12:00:00,7,Recurrente
NPS00597,C00028,2025-01-21 12:00:00,8,Recurrente
NPS00598,C11627,2025-02-28 01:00:00,10,Premium
NPS00599,C06956,2025-01-05 13:00:00,4,Recurrente
NPS00600,C00903,2025-03-22 19:00:00,9,Recurrente
NPS00601,C05036,2025-01-06 09:00:00,8,Nuevo
NPS00602,C04852,2025-03-21 11:00:00,9,Nuevo
NPS00603,C13790,2025-02-24 14:00:00,8,Premium
NPS00604,C02609,2025-03-15 15:00:00,7,Premium
NPS00605,C11966,2025-02-26 14:00:00,8,Nuevo
NPS00606,C09233,2025-02-14 04:00:00,9,Nuevo
NPS00607,C12194,2025-02-05 08:00:00,1,Nuevo
NPS00608,C02532,2025-02-11 11:00:00,10,Premium
NPS00609,C03703,2025-02-17 06:00:00,9,Premium
NPS00610,C12849,2025-03-01 00:00:00,8,Premium
NPS00611,C02110,2025-01-24 18:00:00,3,Recurrente
NPS00612,C11414,2025-01-11 05:00:00,9,Nuevo
NPS00613,C06221,2025-01-01 12:00:00,8,Recurrente
NPS00614,C02345,2025-01-19 08:00:00,9,Nuevo
NPS00615,C14666,2025-02-10 03:00:00,8,Recurrente
NPS00616,C07884,2025-01-09 11:00:00,9,Nuevo
NPS00617,C11319,2025-03-06 11:00:00,9,Recurrente
NPS00618,C08086,2025-02-04 11:00:00,10,Premium
NPS00619,C02413,2025-02-09 22:00:00,10,Recurrente
NPS00620,C12927,2025-01-01 23:00:00,8,Nuevo
NPS00621,C01062,2025-01-20 20:00:00,10,Recurrente
NPS00622,C06587,2025-02-16 12:00:00,10,Nuevo
NPS00623,C02716,2025-02-12 15:00:00,6,Nuevo
NPS00624,C14875,2025-02-23 14:00:00,9,Nuevo
NPS00625,C07096,2025-03-10 14:00:00,10,Recurrente
NPS00626,C05385,2025-02-02 03:00:00,8,Nuevo
NPS00627,C12133,2025-01-07 11:00:00,10,Nuevo
NPS00628,C03509,2025-02-15 18:00:00,8,Recurrente
NPS00629,C11989,2025-03-08 18:00:00,6,Premium
NPS00630,C05338,2025-02-11 05:00:00,9,Nuevo
NPS00631,C09296,2025-01-04 05:00:00,7,Nuevo
NPS00632,C05222,2025-01-04 13:00:00,7,Recurrente
NPS00633,C07991,2025-03-30 19:00:00,9,Recurrente
NPS00634,C06791,2025-01-09 00:00:00,9,Recurrente
NPS00635,C03144,2025-01-12 19:00:00,2,Premium
NPS00636,C14720,2025-01-08 20:00:00,7,Premium
NPS00637,C05466,2025-01-04 19:00:00,9,Recurrente
NPS00638,C03861,2025-01-19 10:00:00,10,Premium
NPS00639,C05454,2025-01-03 20:00:00,8,Recurrente
NPS00640,C08958,2025-02-28 05:00:00,6,Premium
NPS00641,C14158,2025-03-26 05:00:00,9,Premium
NPS00642,C02013,2025-03-20 13:00:00,9,Premium
NPS00643,C05864,2025-03-17 02:00:00,9,Premium
NPS00644,C06843,2025-03-27 19:00:00,10,Nuevo
NPS00645,C00124,2025-01-06 02:00:00,10,Premium
NPS00646,C11563,2025-02-17 15:00:00,10,Recurrente
NPS00647,C10658,2025-03-24 22:00:00,2,Nuevo
NPS00648,C02933,2025-02-06 09:00:00,7,Premium
NPS00649,C12407,2025-01-27 08:00:00,8,Recurrente
NPS00650,C11263,2025-02-03 05:00:00,7,Premium
NPS00651,C08125,2025-01-02 06:00:00,4,Premium
NPS00652,C00274,2025-01-16 09:00:00,9,Premium
NPS00653,C03563,2025-01-20 08:00:00,10,Recurrente
NPS00654,C03039,2025-02-23 21:00:00,0,Nuevo
NPS00655,C03648,2025-02-28 21:00:00,9,Nuevo
NPS00656,C02630,2025-03-12 00:00:00,7,Nuevo
NPS00657,C09293,2025-03-02 17:00:00,10,Recurrente
NPS00658,C05981,2025-03-22 04:00:00,8,Nuevo
NPS00659,C04818,2025-03-04 19:00:00,6,Recurrente
NPS00660,C02610,2025-01-27 23:00:00,9,Nuevo
NPS00661,C11958,2025-02-23 12:00:00,9,Premium
NPS00662,C04851,2025-02-23 07:00:00,7,Recurrente
NPS00663,C03647,2025-02-22 04:00:00,10,Nuevo
NPS00664,C14699,2025-03-30 22:00:00,1,Nuevo
NPS00665,C04631,2025-02-03 20:00:00,6,Recurrente
NPS00666,C08226,2025-01-30 16:00:00,6,Premium
NPS00667,C14041,2025-02-24 22:00:00,10,Recurrente
NPS00668,C10307,2025-01-02 21:00:00,10,Premium
NPS00669,C10729,2025-02-07 07:00:00,9,Premium
NPS00670,C10735,2025-02-24 05:00:00,6,Premium
NPS00671,C05577,2025-02-18 21:00:00,9,Recurrente
NPS00672,C11258,2025-01-09 09:00:00,9,Nuevo
NPS00673,C06128,2025-02-04 18:00:00,9,Nuevo
NPS00674,C02754,2025-01-05 21:00:00,8,Premium
NPS00675,C00020,2025-02-23 03:00:00,6,Premium
NPS00676,C09675,2025-01-24 15:00:00,10,Premium
NPS00677,C13918,2025-01-04 06:00:00,9,Premium
NPS00678,C08680,2025-03-20 19:00:00,8,Recurrente
NPS00679,C13867,2025-03-18 17:00:00,6,Nuevo
NPS00680,C02361,2025-02-18 07:00:00,7,Premium
NPS00681,C06144,2025-02-19 21:00:00,9,Recurrente
NPS00682,C07912,2025-03-15 10:00:00,6,Recurrente
NPS00683,C11980,2025-03-10 16:00:00,10,Premium
NPS00684,C14999,2025-03-01 17:00:00,9,Premium
NPS00685,C01804,2025-01-23 17:00:00,6,Premium
NPS00686,C08288,2025-02-04 19:00:00,8,Nuevo
NPS00687,C00908,2025-01-17 11:00:00,8,Nuevo
NPS00688,C09239,2025-02-17 14:00:00,3,Recurrente
NPS00689,C12792,2025-03-24 21:00:00,10,Premium
NPS00690,C10550,2025-01-31 19:00:00,9,Nuevo
NPS00691,C11299,2025-03-13 05:00:00,10,Premium
NPS00692,C02086,2025-01-25 16:00:00,6,Nuevo
NPS00693,C11645,2025-01-01 20:00:00,4,Nuevo
NPS00694,C09268,2025-02-25 18:00:00,1,Nuevo
NPS00695,C02216,2025-01-21 02:00:00,0,Premium
NPS00696,C01576,2025-02-09 15:00:00,9,Recurrente
NPS00697,C09318,2025-01-28 05:00:00,9,Premium
NPS00698,C11290,2025-01-06 22:00:00,6,Recurrente
NPS00699,C10304,2025-02-15 14:00:00,10,Premium
NPS00700,C08410,2025-02-05 06:00:00,10,Nuevo
NPS00701,C05533,2025-02-21 09:00:00,7,Recurrente
NPS00702,C01248,2025-01-24 17:00:00,8,Premium
NPS00703,C02520,2025-02-11 19:00:00,10,Nuevo
NPS00704,C07299,2025-01-17 04:00:00,1,Nuevo
NPS00705,C07582,2025-01-19 01:00:00,7,Premium
NPS00706,C05624,2025-01-30 20:00:00,8,Recurrente
NPS00707,C03289,2025-01-27 13:00:00,8,Recurrente
NPS00708,C03323,2025-02-23 20:00:00,8,Premium
NPS00709,C13579,2025-02-03 21:00:00,9,Recurrente
NPS00710,C11283,2025-03-11 09:00:00,9,Nuevo
NPS00711,C12850,2025-01-04 22:00:00,10,Recurrente
NPS00712,C09863,2025-02-16 10:00:00,10,Recurrente
NPS00713,C06833,2025-01-25 12:00:00,10,Recurrente
NPS00714,C05091,2025-01-27 18:00:00,10,Nuevo
NPS00715,C09188,2025-03-27 21:00:00,8,Nuevo
NPS00716,C12388,2025-01-19 22:00:00,10,Recurrente
NPS00717,C11387,2025-03-29 17:00:00,10,Recurrente
NPS00718,C00609,2025-01-22 21:00:00,10,Nuevo
NPS00719,C06349,2025-03-23 01:00:00,7,Recurrente
NPS00720,C13982,2025-02-19 15:00:00,7,Recurrente
NPS00721,C12472,2025-02-20 10:00:00,6,Recurrente
NPS00722,C12826,2025-01-26 14:00:00,10,Recurrente
NPS00723,C03479,2025-02-22 10:00:00,10,Recurrente
NPS00724,C12513,2025-02-27 07:00:00,9,Nuevo
NPS00725,C00219,2025-02-11 08:00:00,9,Recurrente
NPS00726,C05490,2025-01-10 20:00:00,9,Recurrente
NPS00727,C10634,2025-01-03 23:00:00,7,Recurrente
NPS00728,C10977,2025-03-27 20:00:00,6,Premium
NPS00729,C08371,2025-01-10 12:00:00,7,Premium
NPS00730,C13277,2025-02-22 20:00:00,9,Nuevo
NPS00731,C00328,2025-03-16 06:00:00,8,Nuevo
NPS00732,C11455,2025-01-18 07:00:00,10,Premium
NPS00733,C12348,2025-01-14 07:00:00,8,Premium
NPS00734,C07637,2025-03-04 21:00:00,9,Nuevo
NPS00735,C03949,2025-03-22 23:00:00,9,Recurrente
NPS00736,C05636,2025-02-03 21:00:00,8,Nuevo
NPS00737,C08673,2025-02-24 07:00:00,10,Premium
NPS00738,C02158,2025-01-26 12:00:00,7,Recurrente
NPS00739,C06293,2025-02-12 22:00:00,8,Premium
NPS00740,C08512,2025-01-01 18:00:00,7,Recurrente
NPS00741,C14555,2025-02-27 18:00:00,9,Nuevo
NPS00742,C12754,2025-03-07 08:00:00,9,Nuevo
NPS00743,C05951,2025-03-02 16:00:00,8,Recurrente
NPS00744,C01770,2025-01-18 11:00:00,5,Premium
NPS00745,C12318,2025-01-18 07:00:00,10,Nuevo
NPS00746,C09662,2025-01-31 02:00:00,8,Nuevo
NPS00747,C03964,2025-03-22 15:00:00,8,Recurrente
NPS00748,C13204,2025-02-02 21:00:00,8,Premium
NPS00749,C09020,2025-01-06 11:00:00,8,Nuevo
NPS00750,C02272,2025-02-08 21:00:00,8,Premium
NPS00751,C05764,2025-01-12 06:00:00,10,Nuevo
NPS00752,C06890,2025-02-14 23:00:00,8,Premium
NPS00753,C13121,2025-01-25 19:00:00,7,Recurrente
NPS00754,C09680,2025-01-02 11:00:00,9,Nuevo
NPS00755,C09213,2025-01-29 23:00:00,9,Premium
NPS00756,C03711,2025-02-08 00:00:00,10,Recurrente
NPS00757,C04541,2025-03-12 09:00:00,9,Premium
NPS00758,C05810,2025-03-27 21:00:00,10,Nuevo
NPS00759,C01124,2025-03-22 13:00:00,6,Nuevo
NPS00760,C12581,2025-02-27 04:00:00,8,Nuevo
NPS00761,C01324,2025-03-25 02:00:00,10,Recurrente
NPS00762,C08890,2025-03-23 10:00:00,9,Premium
NPS00763,C13606,2025-02-13 05:00:00,7,Recurrente
NPS00764,C12358,2025-02-02 01:00:00,10,Premium
NPS00765,C06148,2025-02-04 11:00:00,8,Recurrente
NPS00766,C07904,2025-03-19 23:00:00,8,Recurrente
NPS00767,C10890,2025-02-05 02:00:00,3,Recurrente
NPS00768,C03121,2025-03-01 21:00:00,6,Nuevo
NPS00769,C00189,2025-02-20 18:00:00,9,Premium
NPS00770,C14922,2025-03-13 18:00:00,6,Recurrente
NPS00771,C07498,2025-02-14 13:00:00,10,Premium
NPS00772,C14360,2025-03-10 15:00:00,6,Recurrente
NPS00773,C05475,2025-03-17 12:00:00,10,Recurrente
NPS00774,C06649,2025-03-08 15:00:00,9,Nuevo
NPS00775,C04203,2025-03-07 16:00:00,10,Nuevo
NPS00776,C04234,2025-03-26 23:00:00,3,Nuevo
NPS00777,C12205,2025-01-20 16:00:00,10,Nuevo
NPS00778,C13436,2025-03-01 06:00:00,9,Premium
NPS00779,C03215,2025-03-20 01:00:00,8,Recurrente
NPS00780,C08185,2025-01-02 16:00:00,10,Premium
NPS00781,C02677,2025-03-23 16:00:00,8,Recurrente
NPS00782,C10491,2025-01-01 20:00:00,8,Premium
NPS00783,C04041,2025-01-05 19:00:00,9,Premium
NPS00784,C13030,2025-01-29 17:00:00,9,Nuevo
NPS00785,C06897,2025-02-15 00:00:00,9,Nuevo
NPS00786,C10753,2025-03-11 12:00:00,10,Premium
NPS00787,C02326,2025-03-03 14:00:00,9,Nuevo
NPS00788,C00374,2025-01-17 12:00:00,9,Premium
NPS00789,C04830,2025-01-19 14:00:00,9,Premium
NPS00790,C02316,2025-01-28 10:00:00,6,Premium
NPS00791,C03356,2025-01-16 23:00:00,9,Premium
NPS00792,C09319,2025-03-11 13:00:00,8,Premium
NPS00793,C02502,2025-02-03 04:00:00,9,Premium
NPS00794,C10156,2025-01-17 10:00:00,8,Premium
NPS00795,C12983,2025-03-07 10:00:00,9,Premium
NPS00796,C07804,2025-01-22 23:00:00,10,Premium
NPS00797,C03257,2025-03-29 11:00:00,9,Premium
NPS00798,C11218,2025-03-04 23:00:00,8,Premium
NPS00799,C07361,2025-02-19 05:00:00,7,Premium
NPS00800,C08564,2025-01-14 06:00:00,8,Premium
NPS00801,C02770,2025-02-28 09:00:00,9,Recurrente
NPS00802,C04831,2025-02-27 23:00:00,6,Premium
NPS00803,C03166,2025-01-04 00:00:00,9,Recurrente
NPS00804,C05345,2025-01-15 20:00:00,9,Nuevo
NPS00805,C05404,2025-02-11 06:00:00,7,Nuevo
NPS00806,C07786,2025-01-03 18:00:00,10,Nuevo
NPS00807,C06988,2025-03-11 11:00:00,9,Recurrente
NPS00808,C03858,2025-03-13 12:00:00,9,Premium
NPS00809,C14495,2025-02-27 23:00:00,7,Premium
NPS00810,C05660,2025-02-13 04:00:00,6,Premium
NPS00811,C04047,2025-01-29 12:00:00,7,Premium
NPS00812,C01088,2025-03-29 20:00:00,10,Recurrente
NPS00813,C09744,2025-02-18 08:00:00,9,Premium
NPS00814,C04217,2025-01-14 08:00:00,9,Premium
NPS00815,C09567,2025-03-04 19:00:00,0,Premium
NPS00816,C13077,2025-03-18 23:00:00,6,Recurrente
NPS00817,C07727,2025-03-19 07:00:00,6,Recurrente
NPS00818,C14223,2025-02-19 03:00:00,7,Nuevo
NPS00819,C04004,2025-03-01 08:00:00,8,Nuevo
NPS00820,C01548,2025-02-12 06:00:00,4,Premium
NPS00821,C05082,2025-01-07 09:00:00,9,Recurrente
NPS00822,C06492,2025-03-01 01:00:00,10,Nuevo
NPS00823,C07634,2025-01-01 16:00:00,8,Recurrente
NPS00824,C01226,2025-03-30 14:00:00,9,Recurrente
NPS00825,C01359,2025-03-22 07:00:00,6,Nuevo
NPS00826,C03209,2025-01-21 09:00:00,1,Nuevo
NPS00827,C01721,2025-01-04 22:00:00,6,Recurrente
NPS00828,C08301,2025-02-17 17:00:00,10,Premium
NPS00829,C11008,2025-03-11 13:00:00,9,Nuevo
NPS00830,C10708,2025-01-05 09:00:00,10,Premium
NPS00831,C09606,2025-01-30 21:00:00,8,Recurrente
NPS00832,C09249,2025-02-14 13:00:00,10,Premium
NPS00833,C04991,2025-02-07 13:00:00,6,Recurrente
NPS00834,C10857,2025-01-20 05:00:00,8,Nuevo
NPS00835,C08355,2025-03-05 01:00:00,9,Premium
NPS00836,C00386,2025-01-17 11:00:00,7,Premium
NPS00837,C14952,2025-02-15 01:00:00,6,Premium
NPS00838,C05693,2025-03-10 17:00:00,10,Premium
NPS00839,C09823,2025-03-07 04:00:00,8,Nuevo
NPS00840,C08461,2025-03-09 00:00:00,10,Recurrente
NPS00841,C02022,2025-03-25 11:00:00,8,Recurrente
NPS00842,C10363,2025-03-09 03:00:00,9,Premium
NPS00843,C00312,2025-02-09 21:00:00,6,Premium
NPS00844,C05901,2025-01-26 18:00:00,8,Recurrente
NPS00845,C08884,2025-02-10 08:00:00,8,Premium
NPS00846,C11000,2025-03-08 16:00:00,7,Premium
NPS00847,C11251,2025-01-13 23:00:00,6,Premium
NPS00848,C13538,2025-03-07 21:00:00,7,Recurrente
NPS00849,C10135,2025-01-21 14:00:00,9,Recurrente
NPS00850,C13523,2025-02-25 23:00:00,9,Recurrente
NPS00851,C07525,2025-01-17 10:00:00,9,Premium
NPS00852,C03847,2025-02-06 07:00:00,10,Premium
NPS00853,C11913,2025-01-11 00:00:00,8,Premium
NPS00854,C00931,2025-03-28 12:00:00,9,Premium
NPS00855,C08002,2025-01-10 06:00:00,8,Nuevo
NPS00856,C07146,2025-01-10 06:00:00,9,Nuevo
NPS00857,C10570,2025-01-19 14:00:00,9,Premium
NPS00858,C02821,2025-02-14 16:00:00,8,Nuevo
NPS00859,C02232,2025-01-23 04:00:00,1,Nuevo
NPS00860,C14527,2025-01-03 09:00:00,0,Recurrente
NPS00861,C13621,2025-01-05 15:00:00,6,Recurrente
NPS00862,C11298,2025-01-22 01:00:00,9,Nuevo
NPS00863,C00151,2025-03-16 11:00:00,6,Nuevo
NPS00864,C11671,2025-03-28 05:00:00,6,Recurrente
NPS00865,C13421,2025-01-26 15:00:00,6,Premium
NPS00866,C08115,2025-02-03 05:00:00,8,Nuevo
NPS00867,C09913,2025-02-25 04:00:00,8,Recurrente
NPS00868,C01351,2025-01-01 13:00:00,9,Premium
NPS00869,C14272,2025-03-16 02:00:00,9,Recurrente
NPS00870,C03106,2025-02-02 09:00:00,5,Nuevo
NPS00871,C03222,2025-01-29 07:00:00,10,Nuevo
NPS00872,C01954,2025-03-16 19:00:00,10,Recurrente
NPS00873,C05220,2025-02-22 21:00:00,8,Nuevo
NPS00874,C00354,2025-03-05 04:00:00,7,Premium
NPS00875,C02681,2025-01-28 19:00:00,9,Premium
NPS00876,C12190,2025-03-05 16:00:00,8,Recurrente
NPS00877,C13164,2025-03-17 04:00:00,9,Nuevo
NPS00878,C06181,2025-03-16 03:00:00,7,Premium
NPS00879,C08099,2025-01-19 11:00:00,9,Recurrente
NPS00880,C01715,2025-01-12 01:00:00,7,Premium
NPS00881,C14039,2025-02-05 01:00:00,5,Recurrente
NPS00882,C10444,2025-01-07 17:00:00,9,Premium
NPS00883,C09921,2025-02-17 13:00:00,1,Recurrente
NPS00884,C13445,2025-03-09 22:00:00,1,Recurrente
NPS00885,C07088,2025-02-02 20:00:00,8,Nuevo
NPS00886,C12630,2025-01-09 17:00:00,8,Nuevo
NPS00887,C14811,2025-03-28 00:00:00,7,Premium
NPS00888,C10288,2025-03-30 21:00:00,7,Nuevo
NPS00889,C00015,2025-01-09 09:00:00,7,Nuevo
NPS00890,C13468,2025-02-02 17:00:00,6,Recurrente
NPS00891,C11875,2025-01-01 17:00:00,8,Premium
NPS00892,C12389,2025-03-26 06:00:00,10,Nuevo
NPS00893,C00534,2025-01-12 03:00:00,1,Nuevo
NPS00894,C07529,2025-03-08 07:00:00,9,Nuevo
NPS00895,C02454,2025-02-14 08:00:00,6,Recurrente
NPS00896,C03208,2025-01-21 13:00:00,9,Nuevo
NPS00897,C08048,2025-03-08 17:00:00,9,Recurrente
NPS00898,C04334,2025-03-03 07:00:00,9,Premium
NPS00899,C06460,2025-03-09 10:00:00,9,Recurrente
NPS00900,C03680,2025-01-15 12:00:00,9,Nuevo
NPS00901,C01744,2025-03-06 04:00:00,9,Premium
NPS00902,C04672,2025-01-21 10:00:00,9,Premium
NPS00903,C08296,2025-03-12 09:00:00,6,Nuevo
NPS00904,C03367,2025-03-20 02:00:00,7,Premium
NPS00905,C05364,2025-01-28 06:00:00,9,Premium
NPS00906,C04951,2025-01-12 08:00:00,10,Recurrente
NPS00907,C13071,2025-01-12 11:00:00,8,Nuevo
NPS00908,C09555,2025-02-03 12:00:00,6,Nuevo
NPS00909,C00569,2025-02-01 16:00:00,9,Nuevo
NPS00910,C10541,2025-03-11 20:00:00,9,Premium
NPS00911,C00032,2025-02-26 23:00:00,8,Recurrente
NPS00912,C12468,2025-01-31 20:00:00,9,Nuevo
NPS00913,C00122,2025-02-04 19:00:00,10,Recurrente
NPS00914,C02817,2025-02-15 11:00:00,8,Premium
NPS00915,C12426,2025-03-18 23:00:00,7,Recurrente
NPS00916,C01471,2025-02-24 21:00:00,9,Nuevo
NPS00917,C14172,2025-01-04 07:00:00,9,Nuevo
NPS00918,C06211,2025-01-28 11:00:00,10,Nuevo
NPS00919,C13667,2025-02-27 22:00:00,2,Premium
